Date ; Time ;Ceïa virsmas temperatûra °C ;Temperatûra -5 cm °C ;Temperatûra -30 cm °C ;Sasalðanas temperatûra °C ;Ûdens filmas biezums µm ;Sâls koncentrâcija % ;Ceïa stâvoklis logic ;Vçja âtrums m/s ;Vçja virziens ° ;Vçja âtrums Max m/s ;Gaisa temperatûra °C ;Rel. mitrums % ;Rasas punkts °C ;Nokriðòu daudz. dif. l/m² ;Nokriðòu tips  ;Redzamîba m ;Nokriðòu daudz. apsol. mm ;
2019/09/16;12:21:00;19.70;14.60;14.70;0.00;0.00;0.00;0.00;6.34;267.71;8.41;14.88;66.16;8.62;0.00;0.00;2000.00;38.39;
2019/09/16;12:26:00;19.50;14.70;14.80;0.00;0.00;0.00;0.00;3.16;251.96;9.19;14.81;65.98;8.51;0.00;0.00;2000.00;38.39;
2019/09/16;12:31:00;19.20;14.70;14.80;0.00;0.00;0.00;0.00;7.95;292.23;8.84;14.78;65.97;8.48;0.00;0.00;2000.00;38.39;
2019/09/16;12:36:00;20.40;14.70;14.80;0.00;0.00;0.00;0.00;4.85;287.87;8.76;14.99;66.61;8.83;0.00;0.00;2000.00;38.39;
2019/09/16;12:41:00;21.60;14.80;14.90;0.00;0.00;0.00;0.00;6.81;272.29;6.81;15.33;66.10;9.03;0.00;0.00;2000.00;38.39;
2019/09/16;12:46:00;22.10;14.80;14.90;0.00;0.00;0.00;0.00;0.00;0.00;9.66;15.37;64.88;8.80;0.00;0.00;2000.00;38.39;
2019/09/16;12:51:00;22.80;14.80;14.90;0.00;0.00;0.00;0.00;8.60;274.69;8.60;15.25;64.87;8.68;0.00;0.00;2000.00;38.39;
2019/09/16;12:56:00;22.60;14.90;15.00;0.00;0.00;0.00;0.00;6.11;249.76;8.65;15.31;64.90;8.74;0.00;0.00;2000.00;38.39;
2019/09/16;13:01:00;23.00;14.90;15.00;0.00;0.00;0.00;0.00;8.18;271.92;8.19;15.48;64.96;8.91;0.00;0.00;2000.00;38.39;
2019/09/16;13:06:00;22.80;15.00;15.00;0.00;0.00;0.00;0.00;7.84;277.34;9.05;15.38;64.57;8.74;0.00;0.00;2000.00;38.39;
2019/09/16;13:11:00;22.10;15.00;15.00;0.00;0.00;0.00;0.00;5.09;296.76;7.50;15.29;64.48;8.62;0.00;0.00;2000.00;38.39;
2019/09/16;13:16:00;23.20;15.00;15.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;15.77;65.35;9.28;0.00;0.00;2000.00;38.39;
2019/09/16;13:21:00;22.50;15.00;15.10;0.00;0.00;0.00;0.00;5.99;270.60;8.11;15.63;63.55;8.74;0.00;0.00;2000.00;38.39;
2019/09/16;13:26:00;22.50;15.10;15.10;0.00;0.00;0.00;0.00;6.39;289.36;9.90;15.64;63.49;8.73;0.00;0.00;2000.00;38.39;
