"DateTime";"RoadSurfaceT";"SoilMinus5T";"SoilMinus30T";"FreezingT";"WaterFilmMicroM";"NaClPercent";"RoadState";"WindSpeed";"WindDirectDeg";"WindGustMS";"AirTemp";"RelHumidity";"DewPointDeg";"PrecipitationLM2";"PrecType";"VisibilityM";"PrecAbsolMM";
"2019-08-27 15:56:00";43.10;28.90;28.40;0.00;0.00;0.00;0.00;0.00;0.00;0.00;27.95;44.37;14.69;0.02;0.00;2000.00;7.89;
"2019-08-27 16:01:00";43.10;29.00;28.50;0.00;0.00;0.00;0.00;1.48;76.79;3.64;27.68;44.45;14.48;0.00;0.00;2000.00;7.89;
"2019-08-27 16:06:00";42.90;29.00;28.50;0.00;0.00;0.00;0.00;0.00;0.00;0.00;27.64;45.49;14.80;0.00;0.00;2000.00;7.89;
"2019-08-27 16:11:00";42.80;29.10;28.60;0.00;0.00;0.00;0.00;2.37;48.78;2.37;27.86;44.08;14.51;0.00;0.00;2000.00;7.89;
"2019-08-27 16:16:00";42.60;29.10;28.60;0.00;0.00;0.00;0.00;0.00;0.00;1.70;27.61;44.95;14.59;0.00;0.00;2000.00;7.89;
"2019-08-27 16:21:00";42.40;29.30;28.80;0.00;0.00;0.00;0.00;0.00;0.00;0.00;27.45;44.98;14.46;0.00;0.00;2000.00;7.89;
"2019-08-27 16:26:00";42.30;29.30;28.80;0.00;0.00;0.00;0.00;2.01;160.47;2.01;27.67;44.86;14.61;0.00;0.00;2000.00;7.89;
"2019-08-27 16:31:00";42.10;29.40;28.90;0.00;0.00;0.00;0.00;0.00;0.00;0.00;27.58;44.81;14.51;0.00;0.00;2000.00;7.89;
"2019-08-27 16:36:00";42.00;29.50;29.00;0.00;0.00;0.00;0.00;0.00;0.00;0.84;27.96;45.23;15.00;0.00;0.00;2000.00;7.89;
"2019-08-27 16:41:00";41.70;29.50;29.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;28.11;43.32;14.46;0.00;0.00;2000.00;7.89;
"2019-08-27 16:46:00";41.70;29.70;29.10;0.00;0.00;0.00;0.00;0.00;0.00;0.00;28.11;46.38;15.53;0.00;0.00;2000.00;7.89;
"2019-08-27 16:51:00";41.40;29.70;29.10;0.00;0.00;0.00;0.00;0.00;0.00;0.58;28.21;42.99;14.44;0.00;0.00;2000.00;7.89;
"2019-08-27 16:56:00";41.20;29.80;29.30;0.00;0.00;0.00;0.00;0.00;0.00;0.00;28.06;42.23;14.03;0.00;0.00;2000.00;7.89;
"2019-08-27 17:01:00";41.10;29.80;29.30;0.00;0.00;0.00;0.00;0.00;0.00;0.00;28.30;42.05;14.18;0.00;0.00;2000.00;7.89;
"2019-08-27 17:06:00";40.90;29.90;29.30;0.00;0.00;0.00;0.00;0.00;0.00;0.00;28.08;42.62;14.19;0.00;0.00;2000.00;7.89;
"2019-08-27 17:11:00";40.60;29.90;29.40;0.00;0.00;0.00;0.00;0.00;0.00;0.00;27.80;43.11;14.11;0.00;0.00;2000.00;7.89;
"2019-08-27 17:16:00";40.30;30.00;29.40;0.00;0.00;0.00;0.00;0.00;0.00;0.00;27.95;43.37;14.34;0.00;0.00;2000.00;7.89;
"2019-08-27 17:21:00";40.00;30.00;29.50;0.00;0.00;0.00;0.00;0.00;0.00;0.00;27.79;43.23;14.15;0.00;0.00;2000.00;7.89;
"2019-08-27 17:26:00";39.90;30.00;29.50;0.00;0.00;0.00;0.00;0.00;0.00;0.00;27.85;44.82;14.76;0.00;0.00;2000.00;7.89;
"2019-08-27 17:31:00";39.60;30.20;29.70;0.00;0.00;0.00;0.00;0.00;0.00;0.00;27.83;42.49;13.92;0.00;0.00;2000.00;7.89;
"2019-08-27 17:36:00";39.30;30.20;29.70;0.00;0.00;0.00;0.00;0.00;0.00;0.00;27.66;42.20;13.65;0.00;0.00;2000.00;7.89;
"2019-08-27 17:41:00";39.20;30.20;29.70;0.00;0.00;0.00;0.00;1.06;69.38;2.48;27.82;42.61;13.95;0.00;0.00;2000.00;7.89;
"2019-08-27 17:46:00";38.70;30.30;29.80;0.00;0.00;0.00;0.00;0.00;0.00;0.00;27.77;41.59;13.53;0.00;0.00;2000.00;7.89;
"2019-08-27 17:51:00";38.60;30.30;29.80;0.00;0.00;0.00;0.00;0.00;0.00;0.00;27.69;42.59;13.83;0.00;0.00;2000.00;7.89;
"2019-08-27 17:56:00";38.30;30.30;29.80;0.00;0.00;0.00;0.00;0.00;0.00;0.00;27.67;42.53;13.79;0.00;0.00;2000.00;7.89;
"2019-08-27 18:01:00";38.00;30.40;29.90;0.00;0.00;0.00;0.00;0.00;0.00;0.00;27.78;41.99;13.68;0.00;0.00;2000.00;7.89;
"2019-08-27 18:06:00";37.80;30.40;29.90;0.00;0.00;0.00;0.00;0.00;0.00;0.00;27.85;43.36;14.25;0.00;0.00;2000.00;7.89;
"2019-08-27 18:11:00";37.50;30.40;29.90;0.00;0.00;0.00;0.00;0.00;0.00;0.00;27.76;42.47;13.85;0.00;0.00;2000.00;7.89;
"2019-08-27 18:16:00";37.10;30.40;30.00;0.00;0.00;0.00;0.00;0.00;0.00;3.15;27.67;41.63;13.46;0.00;0.00;2000.00;7.89;
"2019-08-27 18:21:00";36.80;30.60;30.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;27.46;44.22;14.19;0.00;0.00;2000.00;7.89;
"2019-08-27 18:26:00";36.50;30.60;30.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;27.54;44.26;14.29;0.00;0.00;2000.00;7.89;
"2019-08-27 18:31:00";36.30;30.60;30.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;27.48;43.63;14.01;0.00;0.00;2000.00;7.89;
"2019-08-27 18:36:00";35.70;30.60;30.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;27.36;44.11;14.07;0.00;0.00;2000.00;7.89;
"2019-08-27 18:41:00";35.40;30.60;30.20;0.00;0.00;0.00;0.00;0.00;0.00;0.00;27.21;44.99;14.23;0.00;0.00;2000.00;7.89;
"2019-08-27 18:46:00";35.10;30.70;30.20;0.00;0.00;0.00;0.00;0.00;0.00;0.72;27.14;44.39;13.97;0.00;0.00;2000.00;7.89;
"2019-08-27 18:51:00";34.90;30.70;30.20;0.00;0.00;0.00;0.00;0.70;87.84;3.12;27.14;44.18;13.90;0.00;0.00;2000.00;7.89;
"2019-08-27 18:56:00";34.50;30.70;30.20;0.00;0.00;0.00;0.00;2.33;78.72;2.33;27.09;43.75;13.70;0.00;0.00;2000.00;7.89;
"2019-08-27 19:01:00";34.20;30.70;30.30;0.00;0.00;0.00;0.00;0.00;0.00;1.54;27.10;44.28;13.89;0.00;0.00;2000.00;7.89;
"2019-08-27 19:06:00";34.00;30.70;30.30;0.00;0.00;0.00;0.00;1.83;42.25;2.38;26.98;44.48;13.85;0.00;0.00;2000.00;7.89;
"2019-08-27 19:11:00";33.50;30.70;30.20;0.00;0.00;0.00;0.00;2.07;63.35;2.45;26.96;43.58;13.52;0.00;0.00;2000.00;7.89;
"2019-08-27 19:16:00";33.20;30.70;30.30;0.00;0.00;0.00;0.00;0.00;0.00;0.00;26.85;44.97;13.90;0.00;0.00;2000.00;7.89;
"2019-08-27 19:21:00";32.90;30.70;30.30;0.00;0.00;0.00;0.00;0.00;0.00;0.00;26.65;45.13;13.77;0.00;0.00;2000.00;7.89;
"2019-08-27 19:26:00";32.40;30.70;30.30;0.00;0.00;0.00;0.00;0.00;0.00;0.00;26.40;46.18;13.91;0.00;0.00;2000.00;7.89;
"2019-08-27 19:31:00";32.00;30.70;30.30;0.00;0.00;0.00;0.00;0.00;0.00;0.00;26.29;46.63;13.95;0.00;0.00;2000.00;7.89;
"2019-08-27 19:36:00";31.70;30.70;30.30;0.00;0.00;0.00;0.00;0.00;0.00;0.00;26.13;47.04;13.95;0.00;0.00;2000.00;7.89;
"2019-08-27 19:41:00";31.30;30.70;30.30;0.00;0.00;0.00;0.00;0.00;0.00;0.00;25.98;47.56;13.98;0.00;0.00;2000.00;7.89;
"2019-08-27 19:46:00";31.00;30.70;30.30;0.00;0.00;0.00;0.00;0.00;0.00;0.00;25.94;47.53;13.93;0.00;0.00;2000.00;7.89;
"2019-08-27 19:51:00";30.70;30.70;30.30;0.00;0.00;0.00;0.00;0.64;75.75;0.91;25.88;48.30;14.12;0.00;0.00;2000.00;7.89;
"2019-08-27 19:56:00";30.40;30.70;30.30;0.00;0.00;0.00;0.00;0.00;0.00;0.00;25.66;49.37;14.26;0.00;0.00;2000.00;7.89;
"2019-08-27 20:01:00";30.10;30.60;30.30;0.00;0.00;0.00;0.00;0.00;0.00;0.00;25.43;50.41;14.37;0.00;0.00;2000.00;7.89;
"2019-08-27 20:06:00";29.80;30.60;30.30;0.00;0.00;0.00;0.00;0.00;0.00;0.00;25.09;51.49;14.39;0.00;0.00;2000.00;7.89;
"2019-08-27 20:11:00";29.40;30.70;30.30;0.00;0.00;0.00;0.00;0.00;0.00;0.00;24.75;52.65;14.42;0.00;0.00;2000.00;7.89;
"2019-08-27 20:16:00";29.20;30.60;30.30;0.00;0.00;0.00;0.00;0.00;0.00;0.00;24.44;53.86;14.48;0.00;0.00;2000.00;7.89;
"2019-08-27 20:21:00";28.90;30.60;30.30;0.00;0.00;0.00;0.00;0.00;0.00;0.00;24.12;54.91;14.48;0.00;0.00;2000.00;7.89;
"2019-08-27 20:26:00";28.70;30.60;30.20;0.00;0.00;0.00;0.00;0.00;0.00;0.00;23.97;55.72;14.57;0.00;0.00;2000.00;7.89;
"2019-08-27 20:31:00";28.30;30.60;30.30;0.00;0.00;0.00;0.00;0.00;0.00;0.00;23.77;56.19;14.52;0.00;0.00;2000.00;7.89;
"2019-08-27 20:36:00";28.00;30.40;30.20;0.00;0.00;0.00;0.00;0.00;0.00;0.00;23.40;57.26;14.47;0.00;0.00;2000.00;7.89;
"2019-08-27 20:41:00";27.80;30.40;30.20;0.00;0.00;0.00;0.00;0.00;0.00;0.00;23.14;58.21;14.48;0.00;0.00;2000.00;7.89;
"2019-08-27 20:46:00";27.50;30.40;30.20;0.00;0.00;0.00;0.00;0.00;0.00;0.00;22.91;59.16;14.51;0.00;0.00;2000.00;7.89;
"2019-08-27 20:51:00";27.30;30.40;30.20;0.00;0.00;0.00;0.00;0.00;0.00;0.00;22.66;60.01;14.49;0.00;0.00;2000.00;7.89;
"2019-08-27 20:56:00";27.10;30.30;30.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;22.51;60.80;14.55;0.00;0.00;2000.00;7.89;
"2019-08-27 21:01:00";26.80;30.30;30.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;22.34;61.40;14.55;0.00;0.00;2000.00;7.89;
"2019-08-27 21:06:00";26.60;30.30;30.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;22.23;61.84;14.56;0.00;0.00;2000.00;7.89;
"2019-08-27 21:11:00";26.40;30.20;30.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;22.17;62.06;14.55;0.00;0.00;2000.00;7.89;
"2019-08-27 21:16:00";26.20;30.20;30.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;21.98;62.52;14.49;0.00;0.00;2000.00;7.89;
"2019-08-27 21:21:00";25.90;30.20;30.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;21.80;62.80;14.39;0.00;0.00;2000.00;7.89;
"2019-08-27 21:26:00";25.70;30.00;29.90;0.00;0.00;0.00;0.00;0.00;0.00;0.00;21.56;63.73;14.39;0.00;0.00;2000.00;7.89;
"2019-08-27 21:31:00";25.50;30.00;29.90;0.00;0.00;0.00;0.00;0.00;0.00;0.00;21.41;64.11;14.34;0.00;0.00;2000.00;7.89;
"2019-08-27 21:36:00";25.40;30.00;29.80;0.00;0.00;0.00;0.00;0.00;0.00;0.00;21.19;64.54;14.24;0.00;0.00;2000.00;7.89;
"2019-08-27 21:41:00";25.20;29.90;29.80;0.00;0.00;0.00;0.00;0.00;0.00;0.00;20.98;65.14;14.18;0.00;0.00;2000.00;7.89;
"2019-08-27 21:46:00";25.00;29.90;29.80;0.00;0.00;0.00;0.00;0.00;0.00;0.00;20.83;65.63;14.15;0.00;0.00;2000.00;7.89;
"2019-08-27 21:51:00";24.90;29.80;29.80;0.00;0.00;0.00;0.00;0.00;0.00;0.00;20.60;66.19;14.07;0.00;0.00;2000.00;7.89;
"2019-08-27 21:56:00";24.70;29.80;29.70;0.00;0.00;0.00;0.00;0.00;0.00;0.00;20.49;66.81;14.11;0.00;0.00;2000.00;7.89;
"2019-08-27 22:01:00";24.50;29.80;29.70;0.00;0.00;0.00;0.00;0.00;0.00;0.00;20.42;67.39;14.17;0.00;0.00;2000.00;7.89;
"2019-08-27 22:06:00";24.50;29.80;29.70;0.00;0.00;0.00;0.00;0.00;0.00;0.00;20.51;67.62;14.31;0.00;0.00;2000.00;7.89;
"2019-08-27 22:11:00";24.40;29.70;29.50;0.00;0.00;0.00;0.00;0.00;0.00;0.00;20.38;67.78;14.22;0.00;0.00;2000.00;7.89;
"2019-08-27 22:16:00";24.20;29.70;29.50;0.00;0.00;0.00;0.00;0.00;0.00;0.00;20.19;67.90;14.07;0.00;0.00;2000.00;7.89;
"2019-08-27 22:21:00";24.00;29.50;29.50;0.00;0.00;0.00;0.00;0.00;0.00;0.00;19.99;68.25;13.96;0.00;0.00;2000.00;7.89;
"2019-08-27 22:26:00";23.90;29.50;29.40;0.00;0.00;0.00;0.00;0.00;0.00;0.00;19.81;68.54;13.85;0.00;0.00;2000.00;7.89;
"2019-08-27 22:31:00";23.80;29.50;29.40;0.00;0.00;0.00;0.00;0.00;0.00;0.00;19.64;68.89;13.77;0.00;0.00;2000.00;7.89;
"2019-08-27 22:36:00";23.60;29.40;29.40;0.00;0.00;0.00;0.00;0.00;0.00;0.00;19.40;69.19;13.61;0.00;0.00;2000.00;7.89;
"2019-08-27 22:41:00";23.50;29.40;29.30;0.00;0.00;0.00;0.00;0.00;0.00;0.00;19.18;69.55;13.47;0.00;0.00;2000.00;7.89;
"2019-08-27 22:46:00";23.40;29.30;29.30;0.00;0.00;0.00;0.00;0.00;0.00;0.00;19.01;70.00;13.41;0.00;0.00;2000.00;7.89;
"2019-08-27 22:51:00";23.30;29.30;29.30;0.00;0.00;0.00;0.00;0.00;0.00;0.00;18.98;70.41;13.47;0.00;0.00;2000.00;7.89;
"2019-08-27 22:56:00";23.20;29.10;29.10;0.00;0.00;0.00;0.00;0.00;0.00;0.00;18.93;70.71;13.48;0.00;0.00;2000.00;7.89;
"2019-08-27 23:01:00";23.20;29.10;29.10;0.00;0.00;0.00;0.00;0.00;0.00;0.00;18.69;70.84;13.29;0.00;0.00;2000.00;7.89;
"2019-08-27 23:06:00";23.10;29.00;29.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;18.60;71.58;13.36;0.00;0.00;2000.00;7.89;
"2019-08-27 23:11:00";23.10;29.00;29.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;18.45;71.85;13.28;0.00;0.00;2000.00;7.89;
"2019-08-27 23:16:00";23.00;29.00;29.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;18.41;72.61;13.39;0.00;0.00;2000.00;7.89;
"2019-08-27 23:21:00";22.90;28.90;29.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;18.29;73.59;13.49;0.00;0.00;2000.00;7.89;
"2019-08-27 23:26:00";22.80;28.90;28.90;0.00;0.00;0.00;0.00;0.00;0.00;0.00;18.20;74.64;13.62;0.00;0.00;2000.00;7.89;
"2019-08-27 23:31:00";22.70;28.80;28.90;0.00;0.00;0.00;0.00;0.00;0.00;0.00;17.98;75.31;13.54;0.00;0.00;2000.00;7.89;
"2019-08-27 23:36:00";22.60;28.80;28.80;0.00;0.00;0.00;0.00;0.00;0.00;0.00;17.77;75.97;13.48;0.00;0.00;2000.00;7.89;
"2019-08-27 23:41:00";22.60;28.80;28.80;0.00;0.00;0.00;0.00;0.00;0.00;0.00;17.62;76.62;13.46;0.00;0.00;2000.00;7.89;
"2019-08-27 23:46:00";22.50;28.60;28.80;0.00;0.00;0.00;0.00;0.00;0.00;0.00;17.52;77.28;13.50;0.00;0.00;2000.00;7.89;
"2019-08-27 23:51:00";22.50;28.60;28.60;0.00;0.00;0.00;0.00;0.00;0.00;0.00;17.52;77.74;13.59;0.00;0.00;2000.00;7.89;
"2019-08-27 23:56:00";22.30;28.50;28.60;0.00;0.00;0.00;0.00;0.00;0.00;0.00;17.42;78.23;13.59;0.00;0.00;2000.00;7.89;
"2019-08-28 00:01:00";22.20;28.50;28.60;0.00;0.00;0.00;0.00;0.00;0.00;0.00;17.34;78.64;13.59;0.00;0.00;2000.00;7.89;
"2019-08-28 00:06:00";22.10;28.50;28.50;0.00;0.00;0.00;0.00;0.00;0.00;0.00;17.21;78.94;13.52;0.00;0.00;2000.00;7.89;
"2019-08-28 00:11:00";22.00;28.40;28.50;0.00;0.00;0.00;0.00;0.00;0.00;0.00;17.05;79.27;13.43;0.00;0.00;2000.00;7.89;
"2019-08-28 00:16:00";21.90;28.40;28.50;0.00;0.00;0.00;0.00;0.00;0.00;0.00;16.90;79.69;13.37;0.00;0.00;2000.00;7.89;
"2019-08-28 00:21:00";21.80;28.30;28.40;0.00;0.00;0.00;0.00;0.00;0.00;0.00;16.88;80.23;13.45;0.00;0.00;2000.00;7.89;
"2019-08-28 00:26:00";21.80;28.30;28.40;0.00;0.00;0.00;0.00;0.00;0.00;0.00;16.85;80.58;13.49;0.00;0.00;2000.00;7.89;
"2019-08-28 00:31:00";21.70;28.20;28.30;0.00;0.00;0.00;0.00;0.00;0.00;0.00;16.72;80.86;13.42;0.00;0.00;2000.00;7.89;
"2019-08-28 00:36:00";21.60;28.20;28.30;0.00;0.00;0.00;0.00;0.00;0.00;0.00;16.64;81.24;13.41;0.00;0.00;2000.00;7.89;
"2019-08-28 00:41:00";21.50;28.00;28.30;0.00;0.00;0.00;0.00;0.00;0.00;0.00;16.52;81.47;13.33;0.00;0.00;2000.00;7.89;
"2019-08-28 00:46:00";21.40;28.00;28.20;0.00;0.00;0.00;0.00;0.00;0.00;0.00;16.39;81.83;13.27;0.00;0.00;2000.00;7.89;
"2019-08-28 00:51:00";21.30;28.00;28.20;0.00;0.00;0.00;0.00;0.00;0.00;0.00;16.38;82.16;13.33;0.00;0.00;2000.00;7.89;
"2019-08-28 00:56:00";21.20;27.90;28.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;16.29;82.53;13.31;0.00;0.00;2000.00;7.89;
"2019-08-28 01:01:00";21.10;27.90;28.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;16.30;82.82;13.37;0.00;0.00;2000.00;7.89;
"2019-08-28 01:06:00";21.10;27.90;28.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;16.24;83.12;13.37;0.00;0.00;2000.00;7.89;
"2019-08-28 01:11:00";21.00;27.80;27.90;0.00;0.00;0.00;0.00;0.00;0.00;0.00;16.17;83.39;13.35;0.00;0.00;2000.00;7.89;
"2019-08-28 01:16:00";21.00;27.80;27.90;0.00;0.00;0.00;0.00;0.00;0.00;0.00;16.10;83.61;13.32;0.00;0.00;2000.00;7.89;
"2019-08-28 01:21:00";20.90;27.70;27.90;0.00;0.00;0.00;0.00;0.00;0.00;0.00;16.01;83.95;13.30;0.00;0.00;2000.00;7.89;
"2019-08-28 01:26:00";20.90;27.70;27.80;0.00;0.00;0.00;0.00;0.00;0.00;0.00;15.97;84.21;13.30;0.00;0.00;2000.00;7.89;
"2019-08-28 01:31:00";20.80;27.50;27.80;0.00;0.00;0.00;0.00;0.00;0.00;0.00;15.87;84.28;13.22;0.00;0.00;2000.00;7.89;
"2019-08-28 01:36:00";20.70;27.50;27.80;0.00;0.00;0.00;0.00;0.00;0.00;0.00;15.82;84.67;13.24;0.00;0.00;2000.00;7.89;
"2019-08-28 01:41:00";20.60;27.50;27.70;0.00;0.00;0.00;0.00;0.00;0.00;0.00;15.75;84.76;13.19;0.00;0.00;2000.00;7.89;
"2019-08-28 01:46:00";20.50;27.50;27.70;0.00;0.00;0.00;0.00;0.00;0.00;0.00;15.68;85.13;13.19;0.00;0.00;2000.00;7.89;
"2019-08-28 01:51:00";20.40;27.40;27.70;0.00;0.00;0.00;0.00;0.00;0.00;0.00;15.60;85.30;13.14;0.00;0.00;2000.00;7.89;
"2019-08-28 01:56:00";20.40;27.40;27.50;0.00;0.00;0.00;0.00;0.00;0.00;0.00;15.58;85.59;13.17;0.00;0.00;2000.00;7.89;
"2019-08-28 02:01:00";20.30;27.30;27.50;0.00;0.00;0.00;0.00;0.00;0.00;0.00;15.53;85.74;13.15;0.00;0.00;2000.00;7.89;
"2019-08-28 02:06:00";20.20;27.30;27.50;0.00;0.00;0.00;0.00;0.00;0.00;0.00;15.51;86.03;13.18;0.00;0.00;2000.00;7.89;
"2019-08-28 02:11:00";20.20;27.30;27.40;0.00;0.00;0.00;0.00;0.00;0.00;0.00;15.49;86.21;13.19;0.00;0.00;2000.00;7.89;
"2019-08-28 02:16:00";20.20;27.20;27.40;0.00;0.00;0.00;0.00;0.00;0.00;0.00;15.46;86.45;13.21;0.00;0.00;2000.00;7.89;
"2019-08-28 02:21:00";20.10;27.20;27.30;0.00;0.00;0.00;0.00;0.00;0.00;0.00;15.45;86.65;13.23;0.00;0.00;2000.00;7.89;
"2019-08-28 02:26:00";20.00;27.10;27.30;0.00;0.00;0.00;0.00;0.00;0.00;0.00;15.35;86.70;13.15;0.00;0.00;2000.00;7.89;
"2019-08-28 02:31:00";19.90;27.10;27.30;0.00;0.00;0.00;0.00;0.00;0.00;0.00;15.25;87.10;13.11;0.00;0.00;2000.00;7.89;
"2019-08-28 02:36:00";19.90;27.10;27.20;0.00;0.00;0.00;0.00;0.00;0.00;0.00;15.23;87.28;13.13;0.00;0.00;2000.00;7.89;
"2019-08-28 02:41:00";19.90;26.90;27.20;0.00;0.00;0.00;0.00;0.00;0.00;0.00;15.30;87.54;13.24;0.00;0.00;2000.00;7.89;
"2019-08-28 02:46:00";19.80;26.90;27.20;0.00;0.00;0.00;0.00;0.00;0.00;0.00;15.23;87.69;13.20;0.00;0.00;2000.00;7.89;
"2019-08-28 02:51:00";19.70;26.80;27.10;0.00;0.00;0.00;0.00;0.00;0.00;0.00;15.07;87.81;13.06;0.00;0.00;2000.00;7.89;
"2019-08-28 02:56:00";19.60;26.80;27.10;0.00;0.00;0.00;0.00;0.00;0.00;0.00;14.97;88.18;13.03;0.00;0.00;2000.00;7.89;
"2019-08-28 03:01:00";19.60;26.80;27.10;0.00;0.00;0.00;0.00;0.00;0.00;0.00;14.89;88.25;12.96;0.00;0.00;2000.00;7.89;
"2019-08-28 03:06:00";19.50;26.70;26.90;0.00;0.00;0.00;0.00;0.00;0.00;0.00;14.81;88.64;12.95;0.00;0.00;2000.00;7.89;
"2019-08-28 03:11:00";19.40;26.70;26.90;0.00;0.00;0.00;0.00;0.00;0.00;0.00;14.74;88.89;12.93;0.00;0.00;2000.00;7.89;
"2019-08-28 03:16:00";19.40;26.70;26.90;0.00;0.00;0.00;0.00;0.00;0.00;0.00;14.74;89.19;12.98;0.00;0.00;2000.00;7.89;
"2019-08-28 03:21:00";19.30;26.60;26.80;0.00;0.00;0.00;0.00;0.00;0.00;0.00;14.73;89.08;12.95;0.00;0.00;2000.00;7.89;
"2019-08-28 03:26:00";19.30;26.60;26.80;0.00;0.00;0.00;0.00;0.00;0.00;0.00;14.65;89.55;12.95;0.00;0.00;2000.00;7.89;
"2019-08-28 03:31:00";19.20;26.60;26.80;0.00;0.00;0.00;0.00;0.00;0.00;0.00;14.64;89.79;12.98;0.00;0.00;2000.00;7.89;
"2019-08-28 03:36:00";19.20;26.50;26.70;0.00;0.00;0.00;0.00;0.00;0.00;0.00;14.66;90.31;13.09;0.00;0.00;2000.00;7.89;
"2019-08-28 03:41:00";19.10;26.50;26.70;0.00;0.00;0.00;0.00;0.00;0.00;0.00;14.60;90.37;13.04;0.00;0.00;2000.00;7.89;
"2019-08-28 03:46:00";19.10;26.30;26.70;0.00;0.00;0.00;0.00;0.00;0.00;0.00;14.57;90.59;13.05;0.00;0.00;2000.00;7.89;
"2019-08-28 03:51:00";19.00;26.30;26.70;0.00;0.00;0.00;0.00;0.00;0.00;0.00;14.62;90.92;13.16;0.00;0.00;2000.00;7.89;
"2019-08-28 03:56:00";19.10;26.30;26.60;0.00;0.00;0.00;0.00;0.00;0.00;0.00;14.51;90.79;13.02;0.00;0.00;2000.00;7.89;
"2019-08-28 04:01:00";19.10;26.20;26.60;0.00;0.00;0.00;0.00;0.00;0.00;0.00;14.52;91.31;13.12;0.00;0.00;2000.00;7.89;
"2019-08-28 04:06:00";19.00;26.20;26.50;0.00;0.00;0.00;0.00;0.00;0.00;0.00;14.54;91.60;13.18;0.00;0.00;2000.00;7.89;
"2019-08-28 04:11:00";18.90;26.20;26.50;0.00;0.00;0.00;0.00;0.00;0.00;0.00;14.46;91.69;13.12;0.00;0.00;2000.00;7.89;
"2019-08-28 04:16:00";18.90;26.10;26.50;0.00;0.00;0.00;0.00;0.00;0.00;0.00;14.46;92.00;13.17;0.00;0.00;2000.00;7.89;
"2019-08-28 04:21:00";18.90;26.10;26.30;0.00;0.00;0.00;0.00;0.00;0.00;0.00;14.45;92.35;13.22;0.00;0.00;2000.00;7.89;
"2019-08-28 04:26:00";18.80;26.00;26.30;0.00;0.00;0.00;0.00;0.00;0.00;0.00;14.43;92.28;13.19;0.00;0.00;2000.00;7.89;
"2019-08-28 04:31:00";18.80;26.00;26.30;0.00;0.00;0.00;0.00;0.00;0.00;0.00;14.34;92.50;13.14;0.00;0.00;2000.00;7.89;
"2019-08-28 04:36:00";18.80;26.00;26.20;0.00;0.00;0.00;0.00;0.00;0.00;0.00;14.36;92.96;13.23;0.00;0.00;2000.00;7.89;
"2019-08-28 04:41:00";18.70;25.90;26.20;0.00;0.00;0.00;0.00;0.00;0.00;0.00;14.35;93.05;13.24;0.00;0.00;2000.00;7.89;
"2019-08-28 04:46:00";18.70;25.90;26.20;0.00;0.00;0.00;0.00;0.00;0.00;0.00;14.38;93.27;13.30;0.00;0.00;2000.00;7.89;
"2019-08-28 04:51:00";18.60;25.90;26.10;0.00;0.00;0.00;0.00;0.00;0.00;0.00;14.36;93.32;13.29;0.00;0.00;2000.00;7.89;
"2019-08-28 04:56:00";18.60;25.80;26.10;0.00;0.00;0.00;0.00;0.00;0.00;0.00;14.40;93.66;13.39;0.00;0.00;2000.00;7.89;
"2019-08-28 05:01:00";18.50;25.80;26.10;0.00;0.00;0.00;0.00;0.00;0.00;0.00;14.42;93.78;13.43;0.00;0.00;2000.00;7.89;
"2019-08-28 05:06:00";18.40;25.80;26.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;14.34;93.82;13.36;0.00;0.00;2000.00;7.89;
"2019-08-28 05:11:00";18.40;25.60;26.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;14.35;94.10;13.41;0.00;0.00;2000.00;7.89;
"2019-08-28 05:16:00";18.30;25.60;26.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;14.39;94.28;13.48;0.00;0.00;2000.00;7.89;
"2019-08-28 05:21:00";18.30;25.60;25.90;0.00;0.00;0.00;0.00;0.00;0.00;0.00;14.30;94.15;13.37;0.00;0.00;2000.00;7.89;
"2019-08-28 05:26:00";18.20;25.60;25.90;0.00;0.00;0.00;0.00;0.00;0.00;0.00;14.22;94.47;13.34;0.00;0.00;2000.00;7.89;
"2019-08-28 05:31:00";18.10;25.50;25.90;0.00;0.00;0.00;0.00;0.00;0.00;0.00;14.15;94.46;13.27;0.00;0.00;2000.00;7.89;
