Date ; Time ;Ceïa virsmas temperatûra °C ;Temperatûra -5 cm °C ;Temperatûra -30 cm °C ;Sasalðanas temperatûra °C ;Ûdens filmas biezums µm ;Sâls koncentrâcija % ;Ceïa stâvoklis logic ;Vçja âtrums m/s ;Vçja virziens ° ;Vçja âtrums Max m/s ;Gaisa temperatûra °C ;Rel. mitrums % ;Rasas punkts °C ;Nokriðòu daudz. dif. l/m² ;Nokriðòu tips  ;Redzamîba m ;Nokriðòu daudz. apsol. mm ;
2019/09/23;00:03:00;4.30;10.70;11.10;0.00;14.00;0.00;0.00;0.00;0.00;0.00;2.64;96.74;2.18;0.00;0.00;2000.00;67.51;
2019/09/23;00:08:00;4.30;10.70;11.10;0.00;11.00;0.00;0.00;0.00;0.00;0.00;2.61;96.67;2.14;0.00;0.00;2000.00;67.51;
2019/09/23;00:13:00;4.30;10.60;11.00;0.00;14.00;0.00;0.00;0.00;0.00;0.00;2.44;96.57;1.95;0.00;0.00;2000.00;67.51;
2019/09/23;00:18:00;4.20;10.60;11.00;0.00;16.00;0.00;0.00;0.00;0.00;0.00;2.36;96.69;1.89;0.00;0.00;2000.00;67.51;
2019/09/23;00:23:00;4.20;10.60;11.00;0.00;16.00;0.00;0.00;0.00;0.00;0.00;2.35;96.99;1.92;0.00;0.00;2000.00;67.51;
2019/09/23;00:28:00;4.20;10.60;11.00;0.00;16.00;0.00;0.00;0.00;0.00;0.00;2.36;97.05;1.94;0.00;0.00;2000.00;67.51;
2019/09/23;00:33:00;4.20;10.50;10.90;0.00;19.00;0.00;0.00;0.00;0.00;0.00;2.40;97.00;1.97;0.00;0.00;2000.00;67.51;
2019/09/23;00:38:00;4.20;10.50;10.90;0.00;19.00;0.00;0.00;0.00;0.00;0.00;2.40;97.08;1.99;0.00;0.00;2000.00;67.51;
2019/09/23;00:43:00;4.20;10.50;10.90;0.00;19.00;0.00;0.00;0.00;0.00;0.00;2.35;97.00;1.92;0.00;0.00;2000.00;67.51;
2019/09/23;00:48:00;4.10;10.40;10.90;0.00;21.00;0.00;0.00;0.00;0.00;0.00;2.34;97.10;1.93;0.00;0.00;2000.00;67.51;
2019/09/23;00:53:00;4.10;10.40;10.80;0.00;21.00;0.00;0.00;0.00;0.00;0.00;2.18;96.87;1.73;0.00;0.00;2000.00;67.51;
2019/09/23;00:58:00;4.00;10.40;10.80;0.00;19.00;0.00;0.00;0.00;0.00;0.00;2.08;97.12;1.67;0.00;0.00;2000.00;67.51;
2019/09/23;01:03:00;4.00;10.40;10.80;0.00;19.00;0.00;0.00;0.00;0.00;0.00;2.09;97.26;1.70;0.00;0.00;2000.00;67.51;
2019/09/23;01:08:00;3.90;10.30;10.80;0.00;19.00;0.00;0.00;0.00;0.00;0.00;1.99;97.25;1.60;0.00;0.00;2000.00;67.51;
2019/09/23;01:13:00;3.90;10.30;10.70;0.00;19.00;0.00;0.00;0.00;0.00;0.00;2.00;97.35;1.63;0.00;0.00;2000.00;67.51;
2019/09/23;01:18:00;3.70;10.30;10.70;0.00;19.00;0.00;0.00;0.00;0.00;0.00;1.87;97.18;1.47;0.00;0.00;2000.00;67.51;
2019/09/23;01:23:00;3.70;10.30;10.70;0.00;16.00;0.00;0.00;0.00;0.00;0.00;1.76;96.92;1.32;0.00;0.00;2000.00;67.51;
2019/09/23;01:28:00;3.70;10.20;10.70;0.00;16.00;0.00;0.00;0.00;0.00;0.00;1.56;97.19;1.16;0.00;0.00;2000.00;67.51;
2019/09/23;01:33:00;3.70;10.20;10.60;0.00;16.00;0.00;0.00;0.00;0.00;0.00;1.52;97.47;1.17;0.00;0.00;2000.00;67.51;
2019/09/23;01:38:00;3.70;10.20;10.60;0.00;16.00;0.00;0.00;0.00;0.00;0.00;1.57;97.67;1.25;0.00;0.00;2000.00;67.51;
2019/09/23;01:43:00;3.70;10.20;10.60;0.00;16.00;0.00;0.00;0.00;0.00;0.00;1.64;97.73;1.32;0.00;0.00;2000.00;67.51;
2019/09/23;01:48:00;3.60;10.20;10.60;0.00;19.00;0.00;0.00;0.00;0.00;0.00;1.64;97.68;1.31;0.00;0.00;2000.00;67.51;
2019/09/23;01:53:00;3.60;10.20;10.50;0.00;19.00;0.00;0.00;0.00;0.00;0.00;1.53;97.49;1.17;0.00;0.00;2000.00;67.51;
2019/09/23;01:58:00;3.50;10.20;10.50;0.00;19.00;0.00;0.00;0.00;0.00;0.00;1.64;97.92;1.35;0.00;0.00;2000.00;67.51;
2019/09/23;02:03:00;3.50;10.10;10.50;0.00;19.00;0.00;0.00;0.00;0.00;0.00;1.78;97.90;1.49;0.00;0.00;2000.00;67.51;
2019/09/23;02:08:00;3.50;10.10;10.50;0.00;19.00;0.00;0.00;0.00;0.00;0.00;1.82;97.93;1.52;0.00;0.00;2000.00;67.51;
2019/09/23;02:13:00;3.40;10.10;10.40;0.00;19.00;0.00;0.00;0.00;0.00;0.00;1.80;97.75;1.48;0.00;0.00;2000.00;67.51;
2019/09/23;02:18:00;3.50;10.10;10.40;0.00;0.00;0.00;0.00;0.00;0.00;0.00;1.70;97.74;1.38;0.00;0.00;2000.00;67.51;
2019/09/23;02:23:00;3.50;10.00;10.40;0.00;11.00;0.00;0.00;0.00;0.00;0.00;1.64;97.79;1.33;0.00;0.00;2000.00;67.51;
2019/09/23;02:28:00;3.40;10.00;10.40;0.00;0.00;0.00;0.00;0.00;0.00;0.00;1.57;97.83;1.26;0.00;0.00;2000.00;67.51;
2019/09/23;02:33:00;3.40;10.00;10.30;0.00;0.00;0.00;0.00;0.00;0.00;0.00;1.50;97.76;1.19;0.00;0.00;2000.00;67.51;
2019/09/23;02:38:00;3.40;10.00;10.30;0.00;0.00;0.00;0.00;0.00;0.00;0.00;1.41;97.80;1.10;0.00;0.00;2000.00;67.51;
2019/09/23;02:43:00;3.40;9.90;10.30;0.00;0.00;0.00;0.00;0.00;0.00;0.00;1.27;97.78;0.96;0.00;0.00;2000.00;67.51;
2019/09/23;02:48:00;3.30;9.90;10.30;0.00;0.00;0.00;0.00;0.00;0.00;0.00;1.16;97.70;0.84;0.00;0.00;2000.00;67.51;
2019/09/23;02:53:00;3.30;9.90;10.20;0.00;0.00;0.00;0.00;0.00;0.00;0.00;1.01;97.72;0.70;0.00;0.00;2000.00;67.51;
2019/09/23;02:58:00;3.30;9.90;10.20;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.85;97.95;0.56;0.00;0.00;2000.00;67.51;
2019/09/23;03:03:00;3.30;9.80;10.20;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.94;98.32;0.70;0.00;0.00;2000.00;67.51;
2019/09/23;03:08:00;3.30;9.80;10.20;0.00;0.00;0.00;0.00;0.00;0.00;0.00;1.06;98.41;0.83;0.00;0.00;2000.00;67.51;
2019/09/23;03:13:00;3.30;9.80;10.20;0.00;0.00;0.00;0.00;0.00;0.00;0.00;1.08;98.15;0.82;0.00;0.00;2000.00;67.51;
2019/09/23;03:18:00;3.30;9.70;10.20;0.00;0.00;0.00;0.00;0.00;0.00;0.00;1.04;98.17;0.78;0.00;0.00;2000.00;67.51;
2019/09/23;03:23:00;3.30;9.70;10.20;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.99;98.17;0.73;0.00;0.00;2000.00;67.51;
2019/09/23;03:28:00;3.30;9.70;10.20;0.00;0.00;0.00;0.00;0.00;0.00;0.00;1.10;98.44;0.88;0.00;0.00;2000.00;67.51;
2019/09/23;03:33:00;3.30;9.60;10.10;0.00;0.00;0.00;0.00;0.00;0.00;0.00;1.12;98.44;0.90;0.00;0.00;2000.00;67.51;
2019/09/23;03:38:00;3.30;9.60;10.10;0.00;0.00;0.00;0.00;0.00;0.00;0.00;1.14;98.36;0.91;0.00;0.00;2000.00;67.51;
2019/09/23;03:43:00;3.30;9.60;10.10;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.96;98.19;0.71;0.00;0.00;2000.00;67.51;
2019/09/23;03:48:00;3.30;9.60;10.10;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.90;98.28;0.66;0.00;0.00;2000.00;67.51;
2019/09/23;03:53:00;3.20;9.60;10.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.84;98.26;0.59;0.00;0.00;2000.00;67.51;
2019/09/23;03:58:00;3.10;9.50;10.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.69;98.20;0.44;0.00;0.00;2000.00;67.51;
2019/09/23;04:03:00;3.00;9.50;10.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.56;98.36;0.33;0.00;0.00;2000.00;67.51;
2019/09/23;04:08:00;3.00;9.50;10.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.60;98.53;0.39;0.00;0.00;2000.00;67.51;
2019/09/23;04:13:00;3.10;9.40;9.90;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.61;98.60;0.42;0.00;0.00;2000.00;67.51;
2019/09/23;04:18:00;3.10;9.40;9.90;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.67;98.64;0.48;0.00;0.00;2000.00;67.51;
2019/09/23;04:23:00;3.10;9.40;9.90;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.66;98.59;0.46;0.00;0.00;2000.00;67.51;
2019/09/23;04:28:00;3.10;9.40;9.90;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.58;98.60;0.38;0.00;0.00;2000.00;67.51;
2019/09/23;04:33:00;3.20;9.30;9.80;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.53;98.57;0.33;0.00;0.00;2000.00;67.51;
2019/09/23;04:38:00;3.20;9.30;9.80;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.47;98.60;0.27;0.00;0.00;2000.00;67.51;
2019/09/23;04:43:00;3.20;9.30;9.80;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.46;98.70;0.28;0.00;0.00;2000.00;67.51;
2019/09/23;04:48:00;3.20;9.30;9.80;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.39;98.60;0.20;0.00;0.00;2000.00;67.51;
2019/09/23;04:53:00;3.20;9.30;9.70;0.00;11.00;0.00;0.00;0.00;0.00;0.00;0.31;98.64;0.12;0.00;0.00;2000.00;67.51;
2019/09/23;04:58:00;3.10;9.30;9.70;0.00;11.00;0.00;0.00;0.00;0.00;0.00;0.31;98.89;0.16;0.00;0.00;2000.00;67.51;
2019/09/23;05:03:00;3.10;9.30;9.70;0.00;11.00;0.00;0.00;0.00;0.00;0.00;0.38;98.93;0.23;0.00;0.00;2000.00;67.51;
2019/09/23;05:08:00;3.20;9.30;9.70;0.00;14.00;0.00;0.00;0.00;0.00;0.00;0.33;98.86;0.17;0.00;0.00;2000.00;67.51;
2019/09/23;05:13:00;3.30;9.30;9.60;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.34;98.83;0.18;0.00;0.00;2000.00;67.51;
2019/09/23;05:18:00;3.30;9.20;9.60;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.32;98.78;0.15;0.00;0.00;2000.00;67.51;
2019/09/23;05:23:00;3.30;9.20;9.60;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.29;98.82;0.12;0.00;0.00;2000.00;67.51;
2019/09/23;05:28:00;3.30;9.20;9.60;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.20;98.93;0.05;0.00;0.00;2000.00;67.51;
2019/09/23;05:33:00;3.30;9.20;9.50;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.07;98.72;-0.11;0.00;0.00;2000.00;67.51;
2019/09/23;05:38:00;3.30;9.20;9.50;0.00;0.00;0.00;0.00;0.00;0.00;0.00;-0.02;99.02;-0.15;0.00;0.00;2000.00;67.51;
2019/09/23;05:43:00;3.30;9.10;9.50;0.00;0.00;0.00;0.00;0.00;0.00;0.00;-0.03;98.89;-0.19;0.00;0.00;2000.00;67.51;
2019/09/23;05:48:00;3.20;9.10;9.50;0.00;0.00;0.00;0.00;0.00;0.00;0.00;-0.11;98.81;-0.27;0.00;0.00;2000.00;67.51;
2019/09/23;05:53:00;3.20;9.10;9.50;0.00;0.00;0.00;0.00;0.00;0.00;0.00;-0.17;98.96;-0.31;0.00;0.00;2000.00;67.51;
2019/09/23;05:58:00;3.20;9.10;9.50;0.00;0.00;0.00;0.00;0.00;0.00;0.00;-0.12;99.05;-0.25;0.00;0.00;2000.00;67.51;
2019/09/23;06:03:00;3.20;9.10;9.40;0.00;0.00;0.00;0.00;0.00;0.00;0.00;-0.08;99.16;-0.20;0.00;0.00;2000.00;67.51;
2019/09/23;06:08:00;3.10;9.00;9.40;0.00;0.00;0.00;0.00;0.00;0.00;0.00;-0.07;99.18;-0.19;0.00;0.00;2000.00;67.51;
2019/09/23;06:13:00;3.10;9.00;9.40;0.00;0.00;0.00;0.00;0.00;0.00;0.00;-0.12;99.03;-0.25;0.00;0.00;2000.00;67.51;
2019/09/23;06:18:00;3.00;9.00;9.40;0.00;0.00;0.00;0.00;0.00;0.00;0.00;-0.15;99.16;-0.27;0.00;0.00;2000.00;67.51;
2019/09/23;06:23:00;3.00;9.00;9.40;0.00;0.00;0.00;0.00;0.00;0.00;0.00;-0.22;99.19;-0.33;0.00;0.00;2000.00;67.51;
2019/09/23;06:28:00;2.90;9.00;9.30;0.00;0.00;0.00;0.00;0.00;0.00;0.00;-0.24;99.17;-0.36;0.00;0.00;2000.00;67.51;
2019/09/23;06:33:00;2.90;9.00;9.30;0.00;0.00;0.00;0.00;0.00;0.00;0.00;-0.18;99.35;-0.27;0.00;0.00;2000.00;67.51;
2019/09/23;06:38:00;2.90;8.90;9.30;0.00;0.00;0.00;0.00;0.00;0.00;0.00;-0.09;99.51;-0.15;0.00;0.00;2000.00;67.51;
2019/09/23;06:43:00;2.70;8.90;9.30;0.00;0.00;0.00;0.00;0.00;0.00;0.00;-0.10;99.36;-0.19;0.00;0.00;2000.00;67.51;
2019/09/23;06:48:00;2.70;8.90;9.30;0.00;0.00;0.00;0.00;0.00;0.00;0.00;-0.13;99.43;-0.21;0.00;0.00;2000.00;67.51;
2019/09/23;06:53:00;2.60;8.80;9.30;0.00;0.00;0.00;0.00;0.00;0.00;0.00;-0.10;99.35;-0.19;0.00;0.00;2000.00;67.51;
2019/09/23;06:58:00;2.60;8.80;9.30;0.00;0.00;0.00;0.00;0.00;0.00;0.00;-0.18;99.37;-0.27;0.00;0.00;2000.00;67.51;
2019/09/23;07:03:00;2.50;8.80;9.30;0.00;0.00;0.00;0.00;0.00;0.00;0.00;-0.26;99.58;-0.32;0.00;0.00;2000.00;67.51;
2019/09/23;07:08:00;2.60;8.80;9.30;0.00;0.00;0.00;0.00;0.00;0.00;0.00;-0.14;99.52;-0.21;0.00;0.00;2000.00;67.51;
2019/09/23;07:13:00;2.70;8.80;9.20;0.00;0.00;0.00;0.00;0.00;0.00;0.00;-0.19;99.52;-0.25;0.00;0.00;2000.00;67.51;
2019/09/23;07:18:00;2.70;8.70;9.20;0.00;0.00;0.00;0.00;0.00;0.00;0.00;-0.21;99.65;-0.26;0.00;0.00;2000.00;67.51;
2019/09/23;07:23:00;2.70;8.70;9.20;0.00;0.00;0.00;0.00;0.00;0.00;0.00;-0.15;99.72;-0.19;0.00;0.00;2000.00;67.51;
2019/09/23;07:28:00;2.60;8.70;9.20;0.00;0.00;0.00;0.00;0.00;0.00;0.00;-0.11;99.80;-0.14;0.00;0.00;2000.00;67.51;
2019/09/23;07:33:00;2.60;8.70;9.20;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.04;99.93;0.03;0.00;0.00;2000.00;67.51;
2019/09/23;07:38:00;2.70;8.70;9.20;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.06;99.82;0.03;0.00;0.00;2000.00;67.51;
2019/09/23;07:43:00;2.80;8.60;9.10;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.15;100.00;0.15;0.00;0.00;2000.00;67.51;
2019/09/23;07:48:00;2.90;8.60;9.10;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.17;100.00;0.17;0.00;0.00;2000.00;67.51;
2019/09/23;07:53:00;2.90;8.60;9.10;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.31;100.00;0.31;0.00;0.00;2000.00;67.51;
2019/09/23;07:58:00;3.00;8.60;9.10;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.42;100.00;0.42;0.00;0.00;2000.00;67.51;
2019/09/23;08:03:00;3.20;8.50;9.10;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.58;100.00;0.58;0.00;0.00;2000.00;67.51;
2019/09/23;08:08:00;3.30;8.50;9.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.68;100.00;0.68;0.00;0.00;2000.00;67.51;
2019/09/23;08:13:00;3.30;8.50;9.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.84;100.00;0.84;0.00;0.00;2000.00;67.51;
2019/09/23;08:18:00;3.30;8.50;9.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.94;100.00;0.94;0.00;0.00;2000.00;67.51;
2019/09/23;08:23:00;3.30;8.50;9.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;1.13;100.00;1.13;0.00;0.00;2000.00;67.51;
2019/09/23;08:28:00;3.30;8.50;8.90;0.00;0.00;0.00;0.00;0.00;0.00;0.00;1.35;100.00;1.35;0.00;0.00;2000.00;67.51;
2019/09/23;08:33:00;3.40;8.50;8.90;0.00;0.00;0.00;0.00;0.00;0.00;0.00;1.62;100.00;1.62;0.00;0.00;2000.00;67.51;
2019/09/23;08:38:00;3.50;8.50;8.90;0.00;0.00;0.00;0.00;0.00;0.00;0.00;1.57;100.00;1.57;0.00;0.00;2000.00;67.51;
2019/09/23;08:43:00;3.80;8.50;8.90;0.00;0.00;0.00;0.00;0.00;0.00;0.00;1.72;100.00;1.72;0.00;0.00;2000.00;67.51;
2019/09/23;08:48:00;4.00;8.50;8.90;0.00;0.00;0.00;0.00;0.00;0.00;0.00;1.85;100.00;1.85;0.00;0.00;2000.00;67.51;
2019/09/23;08:53:00;4.00;8.50;8.90;0.00;0.00;0.00;0.00;0.00;0.00;0.00;1.91;100.00;1.91;0.00;0.00;2000.00;67.51;
2019/09/23;08:58:00;4.00;8.40;8.80;0.00;0.00;0.00;0.00;0.00;0.00;0.00;2.06;100.00;2.06;0.00;0.00;2000.00;67.51;
2019/09/23;09:03:00;4.10;8.40;8.80;0.00;0.00;0.00;0.00;0.00;0.00;0.00;2.23;100.00;2.23;0.00;0.00;2000.00;67.51;
2019/09/23;09:08:00;4.10;8.40;8.80;0.00;0.00;0.00;0.00;0.00;0.00;0.00;2.37;100.00;2.37;0.00;0.00;2000.00;67.51;
2019/09/23;09:13:00;4.20;8.40;8.80;0.00;0.00;0.00;0.00;0.00;0.00;0.00;2.48;100.00;2.48;0.00;0.00;2000.00;67.51;
2019/09/23;09:18:00;4.30;8.40;8.80;0.00;0.00;0.00;0.00;0.00;0.00;0.00;2.66;100.00;2.66;0.00;0.00;2000.00;67.51;
2019/09/23;09:23:00;4.30;8.40;8.80;0.00;0.00;0.00;0.00;0.00;0.00;0.00;2.77;100.00;2.77;0.00;0.00;2000.00;67.51;
2019/09/23;09:28:00;4.40;8.40;8.70;0.00;0.00;0.00;0.00;0.00;0.00;0.00;2.79;100.00;2.79;0.00;0.00;2000.00;67.51;
2019/09/23;09:33:00;4.50;8.30;8.70;0.00;0.00;0.00;0.00;0.00;0.00;0.00;2.89;100.00;2.89;0.00;0.00;2000.00;67.51;
2019/09/23;09:38:00;4.50;8.30;8.70;0.00;0.00;0.00;0.00;0.00;0.00;0.00;3.03;100.00;3.03;0.00;0.00;2000.00;67.51;
2019/09/23;09:43:00;4.60;8.40;8.70;0.00;0.00;0.00;0.00;0.00;0.00;0.00;3.15;100.00;3.15;0.00;0.00;2000.00;67.51;
2019/09/23;09:48:00;4.70;8.30;8.70;0.00;0.00;0.00;0.00;0.00;0.00;0.00;3.42;100.00;3.42;0.00;0.00;2000.00;67.51;
2019/09/23;09:53:00;4.90;8.30;8.70;0.00;0.00;0.00;0.00;0.00;0.00;0.00;3.74;100.00;3.74;0.00;0.00;2000.00;67.51;
2019/09/23;09:58:00;5.20;8.30;8.70;0.00;0.00;0.00;0.00;0.00;0.00;0.00;4.02;100.00;4.02;0.00;0.00;2000.00;67.51;
2019/09/23;10:03:00;5.70;8.30;8.70;0.00;0.00;0.00;0.00;0.00;0.00;0.00;4.15;100.00;4.15;0.00;0.00;2000.00;67.51;
2019/09/23;10:08:00;7.00;8.30;8.60;0.00;0.00;0.00;0.00;0.00;0.00;0.00;4.32;100.00;4.32;0.00;0.00;2000.00;67.51;
2019/09/23;10:13:00;8.00;8.30;8.70;0.00;0.00;0.00;0.00;0.00;0.00;0.00;4.53;100.00;4.53;0.00;0.00;2000.00;67.51;
2019/09/23;10:18:00;8.80;8.30;8.60;0.00;0.00;0.00;0.00;0.00;0.00;0.00;4.78;100.00;4.78;0.00;0.00;2000.00;67.51;
2019/09/23;10:23:00;9.50;8.30;8.60;0.00;0.00;0.00;0.00;0.00;0.00;0.00;5.04;100.00;5.04;0.00;0.00;2000.00;67.51;
2019/09/23;10:28:00;10.10;8.30;8.60;0.00;0.00;0.00;0.00;0.00;0.00;0.00;5.25;100.00;5.25;0.00;0.00;2000.00;67.51;
2019/09/23;10:33:00;10.80;8.30;8.60;0.00;0.00;0.00;0.00;0.00;0.00;0.00;5.54;100.00;5.54;0.00;0.00;2000.00;67.51;
2019/09/23;10:38:00;11.20;8.30;8.70;0.00;0.00;0.00;0.00;0.00;0.00;0.00;5.82;99.98;5.81;0.00;0.00;2000.00;67.51;
2019/09/23;10:43:00;11.70;8.30;8.60;0.00;0.00;0.00;0.00;0.00;0.00;0.00;6.09;100.00;6.09;0.00;0.00;2000.00;67.51;
2019/09/23;10:48:00;12.20;8.30;8.60;0.00;0.00;0.00;0.00;0.00;0.00;0.00;6.20;99.73;6.16;0.00;0.00;2000.00;67.51;
2019/09/23;10:53:00;12.70;8.30;8.70;0.00;0.00;0.00;0.00;0.00;0.00;0.00;6.16;99.85;6.13;0.00;0.00;2000.00;67.51;
2019/09/23;10:58:00;13.20;8.30;8.70;0.00;0.00;0.00;0.00;0.00;0.00;0.00;6.44;99.78;6.41;0.00;0.00;2000.00;67.51;
2019/09/23;11:03:00;13.70;8.40;8.70;0.00;0.00;0.00;0.00;0.00;0.00;0.00;6.67;100.00;6.67;0.00;0.00;2000.00;67.51;
2019/09/23;11:08:00;14.10;8.40;8.70;0.00;0.00;0.00;0.00;0.00;0.00;0.00;6.97;99.91;6.95;0.00;0.00;2000.00;67.51;
2019/09/23;11:13:00;14.40;8.40;8.70;0.00;0.00;0.00;0.00;0.00;0.00;0.00;7.06;99.43;6.98;0.00;0.00;2000.00;67.51;
2019/09/23;11:18:00;14.80;8.50;8.70;0.00;0.00;0.00;0.00;0.00;0.00;0.00;7.43;99.85;7.41;0.00;0.00;2000.00;67.51;
2019/09/23;11:23:00;15.20;8.50;8.80;0.00;0.00;0.00;0.00;0.00;0.00;0.00;7.62;99.04;7.48;0.00;0.00;2000.00;67.51;
2019/09/23;11:28:00;15.50;8.50;8.80;0.00;0.00;0.00;0.00;0.00;0.00;0.00;7.92;99.79;7.89;0.00;0.00;2000.00;67.51;
2019/09/23;11:33:00;16.00;8.50;8.80;0.00;0.00;0.00;0.00;0.00;0.00;0.00;8.10;99.61;8.04;0.00;0.00;2000.00;67.51;
2019/09/23;11:38:00;15.40;8.60;8.90;0.00;0.00;0.00;0.00;0.00;0.00;0.00;8.27;98.96;8.12;0.00;0.00;2000.00;67.51;
2019/09/23;11:43:00;14.20;8.60;8.90;0.00;0.00;0.00;0.00;0.00;0.00;0.00;8.53;99.69;8.48;0.00;0.00;2000.00;67.51;
2019/09/23;11:48:00;13.30;8.70;9.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;9.18;99.45;9.10;0.00;0.00;2000.00;67.51;
2019/09/23;11:53:00;12.70;8.80;9.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;9.47;100.00;9.47;0.00;0.00;2000.00;67.51;
2019/09/23;11:58:00;12.70;8.80;9.10;0.00;0.00;0.00;0.00;0.00;0.00;0.00;9.66;99.73;9.61;0.00;0.00;2000.00;67.51;
2019/09/23;12:03:00;14.40;8.90;9.10;0.00;0.00;0.00;0.00;0.00;0.00;0.00;9.42;99.23;9.31;0.00;0.00;2000.00;67.51;
2019/09/23;12:08:00;15.50;9.00;9.20;0.00;0.00;0.00;0.00;0.00;0.00;0.00;9.55;100.00;9.55;0.00;0.00;2000.00;67.51;
2019/09/23;12:13:00;16.50;9.00;9.20;0.00;0.00;0.00;0.00;0.00;0.00;0.00;9.80;100.00;9.80;0.00;0.00;2000.00;67.51;
2019/09/23;12:18:00;17.10;9.10;9.30;0.00;0.00;0.00;0.00;0.00;0.00;0.00;9.63;99.26;9.52;0.00;0.00;2000.00;67.51;
2019/09/23;12:23:00;17.60;9.10;9.30;0.00;0.00;0.00;0.00;0.00;0.00;0.00;9.67;100.00;9.67;0.00;0.00;2000.00;67.51;
2019/09/23;12:28:00;18.20;9.20;9.30;0.00;0.00;0.00;0.00;0.00;0.00;0.00;9.88;100.00;9.88;0.00;0.00;2000.00;67.51;
2019/09/23;12:33:00;18.60;9.20;9.30;0.00;0.00;0.00;0.00;0.00;0.00;0.00;9.99;99.48;9.91;0.00;0.00;2000.00;67.51;
2019/09/23;12:38:00;18.90;9.30;9.40;0.00;0.00;0.00;0.00;0.00;0.00;0.00;9.93;98.40;9.69;0.00;0.00;2000.00;67.51;
2019/09/23;12:43:00;19.50;9.30;9.50;0.00;0.00;0.00;0.00;0.00;0.00;0.00;10.44;96.76;9.95;0.00;0.00;2000.00;67.51;
2019/09/23;12:48:00;19.90;9.30;9.50;0.00;0.00;0.00;0.00;0.00;0.00;0.00;10.54;94.21;9.65;0.00;0.00;2000.00;67.51;
2019/09/23;12:53:00;19.90;9.40;9.50;0.00;0.00;0.00;0.00;0.00;0.00;0.00;10.54;90.53;9.06;0.00;0.00;2000.00;67.51;
2019/09/23;12:58:00;20.30;9.50;9.60;0.00;0.00;0.00;0.00;0.00;0.00;0.00;10.15;88.12;8.27;0.00;0.00;2000.00;67.51;
2019/09/23;13:03:00;20.70;9.50;9.70;0.00;0.00;0.00;0.00;0.00;0.00;0.00;10.41;86.32;8.23;0.00;0.00;2000.00;67.51;
2019/09/23;13:08:00;21.00;9.70;9.70;0.00;0.00;0.00;0.00;0.00;0.00;0.00;10.45;83.50;7.78;0.00;0.00;2000.00;67.51;
2019/09/23;13:13:00;21.30;9.70;9.80;0.00;0.00;0.00;0.00;0.00;0.00;0.00;10.70;82.38;7.82;0.00;0.00;2000.00;67.51;
2019/09/23;13:18:00;21.50;9.80;9.90;0.00;0.00;0.00;0.00;0.00;0.00;1.10;11.04;79.89;7.70;0.00;0.00;2000.00;67.51;
2019/09/23;13:23:00;21.70;9.90;9.90;0.00;0.00;0.00;0.00;0.00;0.00;0.00;10.86;78.20;7.21;0.00;0.00;2000.00;67.51;
2019/09/23;13:28:00;21.90;10.00;10.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;10.72;77.12;6.87;0.00;0.00;2000.00;67.51;
2019/09/23;13:33:00;22.30;10.10;10.10;0.00;0.00;0.00;0.00;0.00;0.00;0.00;10.89;76.04;6.83;0.00;0.00;2000.00;67.51;
2019/09/23;13:38:00;22.50;10.20;10.20;0.00;0.00;0.00;0.00;2.14;324.54;2.14;11.02;74.46;6.65;0.00;0.00;2000.00;67.51;
2019/09/23;13:43:00;22.50;10.20;10.20;0.00;0.00;0.00;0.00;0.00;0.00;0.00;10.80;73.34;6.21;0.00;0.00;2000.00;67.51;
